,from,to,symbol,quantity,date
14399,brofund-ag,cornavirus,NEOXAG,2.389,2021-01-11
14400,brofund-ag,votebetting,NEOXAG,0.955,2021-01-11
14401,brofund-ag,cliffagreen,NEOXAG,0.061,2021-01-11
14402,brofund-ag,leo.bank,NEOXAG,0.859,2021-01-11
14403,brofund-ag,jocieprosza,NEOXAG,0.014,2021-01-11
14404,brofund-ag,rodent,NEOXAG,0.009,2021-01-11
14405,brofund-ag,definethedollar,NEOXAG,0.236,2021-01-11
14406,brofund-ag,ifeoluwa88,NEOXAG,0.028,2021-01-11
14407,brofund-ag,akomoajong,NEOXAG,0.004,2021-01-11
14408,brofund-ag,anikys3reasure,NEOXAG,0.047,2021-01-11
14409,brofund-ag,neoxian,NEOXAG,0.094,2021-01-11
14410,brofund-ag,solairitas,NEOXAG,0.05,2021-01-11
14411,brofund-ag,avellana,NEOXAG,0.025,2021-01-11
14412,brofund-ag,ecoinstats,NEOXAG,5.605,2021-01-11
14413,brofund-ag,misterc,NEOXAG,0.629,2021-01-11
14414,brofund-ag,lilchillgirl,NEOXAG,1.892,2021-01-11
14415,brofund-ag,trumpikas,NEOXAG,0.075,2021-01-11
14416,brofund-ag,prize.hoard,NEOXAG,1.575,2021-01-11
14417,brofund-ag,gerber,NEOXAG,0.473,2021-01-11
14418,brofund-ag,coronavirus,NEOXAG,0.047,2021-01-11
14419,brofund-ag,mfblack,NEOXAG,10.036,2021-01-11
14420,brofund-ag,leontr,NEOXAG,0.094,2021-01-11
14421,brofund-ag,themarkymark,NEOXAG,37.951,2021-01-11
14422,brofund-ag,rmsadkri,NEOXAG,0.003,2021-01-11
14423,brofund-ag,bilpcoin,NEOXAG,0.009,2021-01-11
14424,brofund-ag,camiloferrua,NEOXAG,0.143,2021-01-11
14425,brofund-ag,no-advice,NEOXAG,0.78,2021-01-11
14426,brofund-ag,netaterra,NEOXAG,2.418,2021-01-11
14427,brofund-ag,atma.love,NEOXAG,7.365,2021-01-11
14428,brofund-ag,rarej,NEOXAG,0.118,2021-01-11
14429,brofund-ag,ecosaint,NEOXAG,1.598,2021-01-11
14430,brofund-ag,mistakili,NEOXAG,0.001,2021-01-11
14431,brofund-ag,sharanaithal,NEOXAG,0.863,2021-01-11
14432,brofund-ag,edgy-ed-morrison,NEOXAG,0.004,2021-01-11
14433,brofund-ag,cwow2,NEOXAG,0.16,2021-01-11
14434,brofund-ag,nickyhavey,NEOXAG,0.52,2021-01-11
14435,brofund-ag,joetunex,NEOXAG,0.141,2021-01-11
14436,brofund-ag,wongbraling,NEOXAG,0.011,2021-01-11
14437,brofund-ag,numanbutt,NEOXAG,0.099,2021-01-11
14438,brofund-ag,scooter77,NEOXAG,0.378,2021-01-11
14439,brofund-ag,wenchebakken,NEOXAG,0.007,2021-01-11
14440,brofund-ag,libertycrypto27,NEOXAG,0.056,2021-01-11
14441,brofund-ag,jlsplatts,NEOXAG,0.354,2021-01-11
14442,brofund-ag,richardcrill,NEOXAG,5.674,2021-01-11
14443,brofund-ag,thisismylife,NEOXAG,2.366,2021-01-11
14444,brofund-ag,gungunkrishu,NEOXAG,0.331,2021-01-11
14445,brofund-ag,brofundholdings,NEOXAG,0.083,2021-01-11
14446,brofund-ag,beerlotto,NEOXAG,0.018,2021-01-11
14447,brofund-ag,laradio,NEOXAG,0.047,2021-01-11
14448,brofund-ag,davedickeyyall,NEOXAG,0.118,2021-01-11
14449,brofund-ag,steemonboarder,NEOXAG,0.028,2021-01-11
14450,brofund-ag,adambarratt,NEOXAG,0.118,2021-01-11
14451,brofund-ag,adhammer,NEOXAG,2.489,2021-01-11
14452,brofund-ag,shebe,NEOXAG,0.016,2021-01-11
14453,brofund-ag,thelogicaldude,NEOXAG,0.094,2021-01-11
14454,brofund-ag,shoemanchu,NEOXAG,0.236,2021-01-11
14455,brofund-ag,jzn,NEOXAG,0.255,2021-01-11
14456,brofund-ag,besheda,NEOXAG,0.005,2021-01-11
14457,brofund-ag,shawnamawna,NEOXAG,2.366,2021-01-11
14458,brofund-ag,tonytrillions,NEOXAG,0.011,2021-01-11
14459,brofund-ag,tpkidkai,NEOXAG,0.189,2021-01-11
14460,brofund-ag,vincentnijman,NEOXAG,0.473,2021-01-11
14461,brofund-ag,starstrings01,NEOXAG,0.047,2021-01-11
14462,brofund-ag,riverflows,NEOXAG,0.086,2021-01-11
14463,brofund-ag,condeas,NEOXAG,0.113,2021-01-11
14464,brofund-ag,elianaicgomes,NEOXAG,0.056,2021-01-11
14465,brofund-ag,katerinaramm,NEOXAG,0.029,2021-01-11
14466,brofund-ag,achim03,NEOXAG,0.041,2021-01-11
14467,brofund-ag,ctpsb,NEOXAG,0.094,2021-01-11
14468,brofund-ag,bosmob,NEOXAG,0.052,2021-01-11
14469,brofund-ag,knowhow92,NEOXAG,0.175,2021-01-11
14470,brofund-ag,leoneil,NEOXAG,0.009,2021-01-11
14471,brofund-ag,anderssinho,NEOXAG,0.012,2021-01-11
14472,brofund-ag,whatamidoing,NEOXAG,0.499,2021-01-11
14473,brofund-ag,barmbo,NEOXAG,0.004,2021-01-11
14474,brofund-ag,muelli,NEOXAG,0.004,2021-01-11
14475,brofund-ag,lobsterspam,NEOXAG,0.507,2021-01-11
14476,brofund-ag,monsterbuster,NEOXAG,0.033,2021-01-11
14477,brofund-ag,thahodler,NEOXAG,0.094,2021-01-11
14478,brofund-ag,bitandi,NEOXAG,0.387,2021-01-11
14479,brofund-ag,okean123,NEOXAG,0.042,2021-01-11
14480,brofund-ag,theroad2freedom,NEOXAG,0.045,2021-01-11
14481,brofund-ag,damla,NEOXAG,0.047,2021-01-11
14482,brofund-ag,familyhistory,NEOXAG,0.046,2021-01-11
14483,brofund-ag,mehmetfix,NEOXAG,0.004,2021-01-11
14484,brofund-ag,he-index,NEOXAG,0.206,2021-01-11
14485,brofund-ag,filotasriza3,NEOXAG,0.26,2021-01-11
14486,brofund-ag,road2nowhere,NEOXAG,0.037,2021-01-11
14487,brofund-ag,drax,NEOXAG,0.004,2021-01-11
14488,brofund-ag,drax.leo,NEOXAG,0.003,2021-01-11
14489,brofund-ag,sozdemir,NEOXAG,0.009,2021-01-11
14490,brofund-ag,abztraxxx,NEOXAG,0.198,2021-01-11
14491,brofund-ag,adamada,NEOXAG,0.279,2021-01-11
14492,brofund-ag,guruvaj,NEOXAG,0.001,2021-01-11
14493,brofund-ag,honeysaver,NEOXAG,0.02,2021-01-11
14494,brofund-ag,death-and-taxes,NEOXAG,0.005,2021-01-11
14495,brofund-ag,carolynstahl,NEOXAG,0.067,2021-01-11
14496,brofund-ag,plantstoplanks,NEOXAG,0.067,2021-01-11
14497,brofund-ag,phoenixwren,NEOXAG,0.047,2021-01-11
14498,brofund-ag,zydane,NEOXAG,0.067,2021-01-11
14499,brofund-ag,archon-gov,NEOXAG,0.141,2021-01-11
14500,brofund-ag,stolas,NEOXAG,0.009,2021-01-11
14501,brofund-ag,optimist1984,NEOXAG,2.366,2021-01-11
14502,brofund-ag,tarot911,NEOXAG,0.023,2021-01-11
14503,brofund-ag,rafabvr,NEOXAG,0.023,2021-01-11
14504,brofund-ag,cleydimar2000,NEOXAG,0.023,2021-01-11
14505,brofund-ag,txrose,NEOXAG,0.02,2021-01-11
14506,brofund-ag,shrazi,NEOXAG,0.156,2021-01-11
14507,brofund-ag,shroomifer,NEOXAG,0.104,2021-01-11
14508,brofund-ag,bigtakosensei,NEOXAG,0.006,2021-01-11
14509,brofund-ag,yorra,NEOXAG,0.004,2021-01-11
14510,brofund-ag,walterjay,NEOXAG,0.567,2021-01-11
14511,brofund-ag,shmoogleosukami,NEOXAG,0.009,2021-01-11
14512,brofund-ag,wxmark,NEOXAG,2.198,2021-01-11
14513,brofund-ag,dbooster,NEOXAG,0.004,2021-01-11
14514,brofund-ag,hykss,NEOXAG,0.91,2021-01-11
14515,brofund-ag,melbourneswest,NEOXAG,0.01,2021-01-11
14516,brofund-ag,ykretz,NEOXAG,0.001,2021-01-11
14517,brofund-ag,itzninjafool,NEOXAG,0.004,2021-01-11
14518,brofund-ag,cryptictruth,NEOXAG,0.002,2021-01-11
14519,brofund-pal,brofundholdings,PAL,16.107,2021-01-11
14520,brofund-pal,coinmint,PAL,0.286,2021-01-11
14521,brofund-pal,eirik,PAL,0.054,2021-01-11
14522,brofund-pal,sayee,PAL,0.007,2021-01-11
14523,brofund-pal,burlarj,PAL,0.006,2021-01-11
14524,brofund-pal,justinparke,PAL,0.071,2021-01-11
14525,brofund-pal,bala41288,PAL,0.27,2021-01-11
14526,brofund-pal,simplifylife,PAL,0.187,2021-01-11
14527,brofund-pal,xawi,PAL,0.149,2021-01-11
14528,brofund-pal,olaexcel,PAL,0.005,2021-01-11
14529,brofund-pal,simplymike,PAL,0.031,2021-01-11
14530,brofund-pal,zaku,PAL,0.062,2021-01-11
14531,brofund-pal,jjb777,PAL,2.115,2021-01-11
14532,brofund-pal,bearbear613,PAL,0.625,2021-01-11
14533,brofund-pal,rehan12,PAL,0.04,2021-01-11
14534,brofund-pal,udezee,PAL,0.006,2021-01-11
14535,brofund-pal,hetty-rowan,PAL,0.321,2021-01-11
14536,brofund-pal,taskmaster4450,PAL,1.39,2021-01-11
14537,brofund-pal,goldstreet,PAL,0.002,2021-01-11
14538,brofund-pal,elamental,PAL,0.04,2021-01-11
14539,brofund-pal,codingdefined,PAL,0.006,2021-01-11
14540,brofund-pal,ecoinstant,PAL,1.159,2021-01-11
14541,brofund-pal,khan.dayyanz,PAL,0.081,2021-01-11
14542,brofund-pal,roleerob,PAL,1.251,2021-01-11
14543,brofund-pal,chronocrypto,PAL,3.754,2021-01-11
14544,brofund-pal,sidwrites,PAL,0.053,2021-01-11
14545,brofund-pal,spinvest,PAL,2.503,2021-01-11
14546,brofund-pal,andy4475,PAL,0.003,2021-01-11
14547,brofund-pal,mango-juice,PAL,0.015,2021-01-11
14548,brofund-pal,enjar,PAL,0.002,2021-01-11
14549,brofund-pal,agr8buzz,PAL,0.625,2021-01-11
14550,brofund-pal,tandara,PAL,0.027,2021-01-11
14551,brofund-pal,dealhunter,PAL,0.002,2021-01-11
14552,brofund-pal,dera123,PAL,0.853,2021-01-11
14553,brofund-pal,revisesociology,PAL,0.007,2021-01-11
14554,brofund-pal,moonunit,PAL,0.101,2021-01-11
14555,brofund-pal,miketr,PAL,0.096,2021-01-11
14556,brofund-pal,flemingfarm,PAL,0.062,2021-01-11
14557,brofund-pal,drrune,PAL,0.026,2021-01-11
14558,brofund-pal,photobook,PAL,0.016,2021-01-11
14559,brofund-pal,cryptoknight12,PAL,0.112,2021-01-11
14560,brofund-pal,michealb,PAL,0.037,2021-01-11
14561,brofund-pal,investinthefutur,PAL,0.065,2021-01-11
14562,brofund-pal,berthold,PAL,0.059,2021-01-11
14563,brofund-pal,partitura,PAL,0.219,2021-01-11
14564,brofund-pal,joseacabrerav,PAL,0.008,2021-01-11
14565,brofund-pal,auelitairene,PAL,0.007,2021-01-11
14566,brofund-pal,glastar,PAL,0.031,2021-01-11
14567,brofund-pal,elbrava,PAL,0.005,2021-01-11
14568,brofund-pal,robmojo,PAL,0.007,2021-01-11
14569,brofund-pal,adamdabeast,PAL,0.004,2021-01-11
14570,brofund-pal,xabi,PAL,0.32,2021-01-11
14571,brofund-pal,bilpcoinbpc,PAL,0.001,2021-01-11
14572,brofund-pal,abrockman,PAL,0.625,2021-01-11
14573,brofund-pal,shitsignals,PAL,0.09,2021-01-11
14574,brofund-pal,mister-meeseeks,PAL,0.012,2021-01-11
14575,brofund-pal,talesfrmthecrypt,PAL,0.003,2021-01-11
14576,brofund-pal,cmplxty,PAL,0.031,2021-01-11
14577,brofund-pal,coyotelation,PAL,0.038,2021-01-11
14578,brofund-pal,jongolson,PAL,0.159,2021-01-11
14579,brofund-pal,nuthman,PAL,0.125,2021-01-11
14580,brofund-pal,dkid14,PAL,0.125,2021-01-11
14581,brofund-pal,guurry123,PAL,0.018,2021-01-11
14582,brofund-pal,browery,PAL,0.046,2021-01-11
14583,brofund-pal,silverstackeruk,PAL,0.228,2021-01-11
14584,brofund-pal,pixresteemer,PAL,0.7,2021-01-11
14585,brofund-pal,trumpman,PAL,0.626,2021-01-11
14586,brofund-pal,invest4free,PAL,0.003,2021-01-11
14587,brofund-pal,lotto-de,PAL,0.025,2021-01-11
14588,brofund-pal,investyourvote,PAL,0.02,2021-01-11
14589,brofund-pal,archon-mining,PAL,0.187,2021-01-11
14590,brofund-pal,l337m45732,PAL,0.047,2021-01-11
14591,brofund-pal,cryptoyzzy,PAL,0.001,2021-01-11
14592,brofund-pal,enforcer48,PAL,0.688,2021-01-11
14593,brofund-pal,ash,PAL,0.218,2021-01-11
14594,brofund-pal,linco,PAL,0.012,2021-01-11
14595,brofund-pal,jznsamuel,PAL,0.797,2021-01-11
14596,brofund-pal,discohedge,PAL,1.081,2021-01-11
14597,brofund-pal,stayoutoftherz,PAL,0.003,2021-01-11
14598,brofund-pal,adiwathrive,PAL,0.026,2021-01-11
14599,brofund-pal,saboin,PAL,0.092,2021-01-11
14600,brofund-pal,crosheille,PAL,0.022,2021-01-11
14601,brofund-pal,steemychicken1,PAL,0.625,2021-01-11
14602,brofund-pal,sk1920,PAL,0.001,2021-01-11
14603,brofund-pal,cornavirus,PAL,0.316,2021-01-11
14604,brofund-pal,votebetting,PAL,0.126,2021-01-11
14605,brofund-pal,cliffagreen,PAL,0.008,2021-01-11
14606,brofund-pal,leo.bank,PAL,0.113,2021-01-11
14607,brofund-pal,jocieprosza,PAL,0.001,2021-01-11
14608,brofund-pal,rodent,PAL,0.001,2021-01-11
14609,brofund-pal,definethedollar,PAL,0.031,2021-01-11
14610,brofund-pal,ifeoluwa88,PAL,0.003,2021-01-11
14611,brofund-pal,anikys3reasure,PAL,0.006,2021-01-11
14612,brofund-pal,neoxian,PAL,0.012,2021-01-11
14613,brofund-pal,solairitas,PAL,0.006,2021-01-11
14614,brofund-pal,avellana,PAL,0.003,2021-01-11
14615,brofund-pal,ecoinstats,PAL,0.741,2021-01-11
14616,brofund-pal,misterc,PAL,0.083,2021-01-11
14617,brofund-pal,lilchillgirl,PAL,0.25,2021-01-11
14618,brofund-pal,trumpikas,PAL,0.01,2021-01-11
14619,brofund-pal,prize.hoard,PAL,0.208,2021-01-11
14620,brofund-pal,gerber,PAL,0.062,2021-01-11
14621,brofund-pal,coronavirus,PAL,0.006,2021-01-11
14622,brofund-pal,mfblack,PAL,1.327,2021-01-11
14623,brofund-pal,leontr,PAL,0.012,2021-01-11
14624,brofund-pal,themarkymark,PAL,5.019,2021-01-11
14625,brofund-pal,bilpcoin,PAL,0.001,2021-01-11
14626,brofund-pal,camiloferrua,PAL,0.018,2021-01-11
14627,brofund-pal,no-advice,PAL,0.103,2021-01-11
14628,brofund-pal,netaterra,PAL,0.319,2021-01-11
14629,brofund-pal,atma.love,PAL,0.974,2021-01-11
14630,brofund-pal,rarej,PAL,0.015,2021-01-11
14631,brofund-pal,ecosaint,PAL,0.211,2021-01-11
14632,brofund-pal,sharanaithal,PAL,0.114,2021-01-11
14633,brofund-pal,cwow2,PAL,0.021,2021-01-11
14634,brofund-pal,nickyhavey,PAL,0.068,2021-01-11
14635,brofund-pal,joetunex,PAL,0.018,2021-01-11
14636,brofund-pal,wongbraling,PAL,0.001,2021-01-11
14637,brofund-pal,numanbutt,PAL,0.013,2021-01-11
14638,brofund-pal,scooter77,PAL,0.05,2021-01-11
14639,brofund-pal,wenchebakken,PAL,0.001,2021-01-11
14640,brofund-pal,libertycrypto27,PAL,0.007,2021-01-11
14641,brofund-pal,jlsplatts,PAL,0.046,2021-01-11
14642,brofund-pal,richardcrill,PAL,0.75,2021-01-11
14643,brofund-pal,thisismylife,PAL,0.312,2021-01-11
14644,brofund-pal,gungunkrishu,PAL,0.043,2021-01-11
14645,brofund-pal,brofundholdings,PAL,0.011,2021-01-11
14646,brofund-pal,beerlotto,PAL,0.002,2021-01-11
14647,brofund-pal,laradio,PAL,0.006,2021-01-11
14648,brofund-pal,davedickeyyall,PAL,0.015,2021-01-11
14649,brofund-pal,steemonboarder,PAL,0.003,2021-01-11
14650,brofund-pal,adambarratt,PAL,0.015,2021-01-11
14651,brofund-pal,adhammer,PAL,0.329,2021-01-11
14652,brofund-pal,shebe,PAL,0.002,2021-01-11
14653,brofund-pal,thelogicaldude,PAL,0.012,2021-01-11
14654,brofund-pal,shoemanchu,PAL,0.031,2021-01-11
14655,brofund-pal,jzn,PAL,0.033,2021-01-11
14656,brofund-pal,shawnamawna,PAL,0.312,2021-01-11
14657,brofund-pal,tonytrillions,PAL,0.001,2021-01-11
14658,brofund-pal,tpkidkai,PAL,0.025,2021-01-11
14659,brofund-pal,vincentnijman,PAL,0.062,2021-01-11
14660,brofund-pal,starstrings01,PAL,0.006,2021-01-11
14661,brofund-pal,riverflows,PAL,0.011,2021-01-11
14662,brofund-pal,condeas,PAL,0.015,2021-01-11
14663,brofund-pal,elianaicgomes,PAL,0.007,2021-01-11
14664,brofund-pal,katerinaramm,PAL,0.003,2021-01-11
14665,brofund-pal,achim03,PAL,0.005,2021-01-11
14666,brofund-pal,ctpsb,PAL,0.012,2021-01-11
14667,brofund-pal,bosmob,PAL,0.006,2021-01-11
14668,brofund-pal,knowhow92,PAL,0.023,2021-01-11
14669,brofund-pal,leoneil,PAL,0.001,2021-01-11
14670,brofund-pal,anderssinho,PAL,0.001,2021-01-11
14671,brofund-pal,whatamidoing,PAL,0.066,2021-01-11
14672,brofund-pal,lobsterspam,PAL,0.067,2021-01-11
14673,brofund-pal,monsterbuster,PAL,0.004,2021-01-11
14674,brofund-pal,thahodler,PAL,0.012,2021-01-11
14675,brofund-pal,bitandi,PAL,0.051,2021-01-11
14676,brofund-pal,okean123,PAL,0.005,2021-01-11
14677,brofund-pal,theroad2freedom,PAL,0.006,2021-01-11
14678,brofund-pal,damla,PAL,0.006,2021-01-11
14679,brofund-pal,familyhistory,PAL,0.006,2021-01-11
14680,brofund-pal,he-index,PAL,0.027,2021-01-11
14681,brofund-pal,filotasriza3,PAL,0.034,2021-01-11
14682,brofund-pal,road2nowhere,PAL,0.004,2021-01-11
14683,brofund-pal,sozdemir,PAL,0.001,2021-01-11
14684,brofund-pal,abztraxxx,PAL,0.026,2021-01-11
14685,brofund-pal,adamada,PAL,0.036,2021-01-11
14686,brofund-pal,honeysaver,PAL,0.002,2021-01-11
14687,brofund-pal,carolynstahl,PAL,0.008,2021-01-11
14688,brofund-pal,plantstoplanks,PAL,0.008,2021-01-11
14689,brofund-pal,phoenixwren,PAL,0.006,2021-01-11
14690,brofund-pal,zydane,PAL,0.008,2021-01-11
14691,brofund-pal,archon-gov,PAL,0.018,2021-01-11
14692,brofund-pal,stolas,PAL,0.001,2021-01-11
14693,brofund-pal,optimist1984,PAL,0.312,2021-01-11
14694,brofund-pal,tarot911,PAL,0.003,2021-01-11
14695,brofund-pal,rafabvr,PAL,0.003,2021-01-11
14696,brofund-pal,cleydimar2000,PAL,0.003,2021-01-11
14697,brofund-pal,txrose,PAL,0.002,2021-01-11
14698,brofund-pal,shrazi,PAL,0.02,2021-01-11
14699,brofund-pal,shroomifer,PAL,0.013,2021-01-11
14700,brofund-pal,walterjay,PAL,0.075,2021-01-11
14701,brofund-pal,shmoogleosukami,PAL,0.001,2021-01-11
14702,brofund-pal,wxmark,PAL,0.29,2021-01-11
14703,brofund-pal,hykss,PAL,0.12,2021-01-11
14704,brofund-pal,melbourneswest,PAL,0.001,2021-01-11
14705,brofund-leo,brofundholdings,LEO,16.234,2021-01-11
14706,brofund-leo,coinmint,LEO,0.289,2021-01-11
14707,brofund-leo,eirik,LEO,0.054,2021-01-11
14708,brofund-leo,sayee,LEO,0.007,2021-01-11
14709,brofund-leo,burlarj,LEO,0.006,2021-01-11
14710,brofund-leo,justinparke,LEO,0.072,2021-01-11
14711,brofund-leo,bala41288,LEO,0.273,2021-01-11
14712,brofund-leo,simplifylife,LEO,0.189,2021-01-11
14713,brofund-leo,xawi,LEO,0.15,2021-01-11
14714,brofund-leo,olaexcel,LEO,0.005,2021-01-11
14715,brofund-leo,simplymike,LEO,0.031,2021-01-11
14716,brofund-leo,zaku,LEO,0.063,2021-01-11
14717,brofund-leo,jjb777,LEO,2.131,2021-01-11
14718,brofund-leo,bearbear613,LEO,0.63,2021-01-11
14719,brofund-leo,rehan12,LEO,0.041,2021-01-11
14720,brofund-leo,udezee,LEO,0.006,2021-01-11
14721,brofund-leo,hetty-rowan,LEO,0.324,2021-01-11
14722,brofund-leo,taskmaster4450,LEO,1.401,2021-01-11
14723,brofund-leo,goldstreet,LEO,0.002,2021-01-11
14724,brofund-leo,elamental,LEO,0.04,2021-01-11
14725,brofund-leo,codingdefined,LEO,0.006,2021-01-11
14726,brofund-leo,ecoinstant,LEO,1.168,2021-01-11
14727,brofund-leo,khan.dayyanz,LEO,0.081,2021-01-11
14728,brofund-leo,roleerob,LEO,1.261,2021-01-11
14729,brofund-leo,chronocrypto,LEO,3.784,2021-01-11
14730,brofund-leo,sidwrites,LEO,0.054,2021-01-11
14731,brofund-leo,spinvest,LEO,2.523,2021-01-11
14732,brofund-leo,andy4475,LEO,0.003,2021-01-11
14733,brofund-leo,mango-juice,LEO,0.015,2021-01-11
14734,brofund-leo,enjar,LEO,0.002,2021-01-11
14735,brofund-leo,agr8buzz,LEO,0.63,2021-01-11
14736,brofund-leo,tandara,LEO,0.027,2021-01-11
14737,brofund-leo,dealhunter,LEO,0.002,2021-01-11
14738,brofund-leo,dera123,LEO,0.86,2021-01-11
14739,brofund-leo,revisesociology,LEO,0.007,2021-01-11
14740,brofund-leo,moonunit,LEO,0.101,2021-01-11
14741,brofund-leo,miketr,LEO,0.097,2021-01-11
14742,brofund-leo,flemingfarm,LEO,0.063,2021-01-11
14743,brofund-leo,drrune,LEO,0.026,2021-01-11
14744,brofund-leo,photobook,LEO,0.017,2021-01-11
14745,brofund-leo,cryptoknight12,LEO,0.113,2021-01-11
14746,brofund-leo,michealb,LEO,0.037,2021-01-11
14747,brofund-leo,investinthefutur,LEO,0.066,2021-01-11
14748,brofund-leo,berthold,LEO,0.059,2021-01-11
14749,brofund-leo,partitura,LEO,0.22,2021-01-11
14750,brofund-leo,joseacabrerav,LEO,0.008,2021-01-11
14751,brofund-leo,auelitairene,LEO,0.007,2021-01-11
14752,brofund-leo,glastar,LEO,0.031,2021-01-11
14753,brofund-leo,elbrava,LEO,0.005,2021-01-11
14754,brofund-leo,robmojo,LEO,0.007,2021-01-11
14755,brofund-leo,adamdabeast,LEO,0.004,2021-01-11
14756,brofund-leo,xabi,LEO,0.323,2021-01-11
14757,brofund-leo,bilpcoinbpc,LEO,0.001,2021-01-11
14758,brofund-leo,abrockman,LEO,0.63,2021-01-11
14759,brofund-leo,shitsignals,LEO,0.091,2021-01-11
14760,brofund-leo,mister-meeseeks,LEO,0.012,2021-01-11
14761,brofund-leo,talesfrmthecrypt,LEO,0.003,2021-01-11
14762,brofund-leo,cmplxty,LEO,0.031,2021-01-11
14763,brofund-leo,coyotelation,LEO,0.038,2021-01-11
14764,brofund-leo,jongolson,LEO,0.16,2021-01-11
14765,brofund-leo,nuthman,LEO,0.126,2021-01-11
14766,brofund-leo,dkid14,LEO,0.126,2021-01-11
14767,brofund-leo,guurry123,LEO,0.018,2021-01-11
14768,brofund-leo,browery,LEO,0.047,2021-01-11
14769,brofund-leo,silverstackeruk,LEO,0.23,2021-01-11
14770,brofund-leo,pixresteemer,LEO,0.706,2021-01-11
14771,brofund-leo,trumpman,LEO,0.631,2021-01-11
14772,brofund-leo,invest4free,LEO,0.003,2021-01-11
14773,brofund-leo,lotto-de,LEO,0.025,2021-01-11
14774,brofund-leo,investyourvote,LEO,0.02,2021-01-11
14775,brofund-leo,archon-mining,LEO,0.189,2021-01-11
14776,brofund-leo,l337m45732,LEO,0.047,2021-01-11
14777,brofund-leo,cryptoyzzy,LEO,0.001,2021-01-11
14778,brofund-leo,enforcer48,LEO,0.693,2021-01-11
14779,brofund-leo,ash,LEO,0.22,2021-01-11
14780,brofund-leo,linco,LEO,0.012,2021-01-11
14781,brofund-leo,jznsamuel,LEO,0.804,2021-01-11
14782,brofund-leo,discohedge,LEO,1.089,2021-01-11
14783,brofund-leo,stayoutoftherz,LEO,0.003,2021-01-11
14784,brofund-leo,adiwathrive,LEO,0.026,2021-01-11
14785,brofund-leo,saboin,LEO,0.092,2021-01-11
14786,brofund-leo,crosheille,LEO,0.022,2021-01-11
14787,brofund-leo,steemychicken1,LEO,0.63,2021-01-11
14788,brofund-leo,sk1920,LEO,0.001,2021-01-11
14789,brofund-leo,cornavirus,LEO,0.318,2021-01-11
14790,brofund-leo,votebetting,LEO,0.127,2021-01-11
14791,brofund-leo,cliffagreen,LEO,0.008,2021-01-11
14792,brofund-leo,leo.bank,LEO,0.114,2021-01-11
14793,brofund-leo,jocieprosza,LEO,0.001,2021-01-11
14794,brofund-leo,rodent,LEO,0.001,2021-01-11
14795,brofund-leo,definethedollar,LEO,0.031,2021-01-11
14796,brofund-leo,ifeoluwa88,LEO,0.003,2021-01-11
14797,brofund-leo,anikys3reasure,LEO,0.006,2021-01-11
14798,brofund-leo,neoxian,LEO,0.012,2021-01-11
14799,brofund-leo,solairitas,LEO,0.006,2021-01-11
14800,brofund-leo,avellana,LEO,0.003,2021-01-11
14801,brofund-leo,ecoinstats,LEO,0.747,2021-01-11
14802,brofund-leo,misterc,LEO,0.083,2021-01-11
14803,brofund-leo,lilchillgirl,LEO,0.252,2021-01-11
14804,brofund-leo,trumpikas,LEO,0.01,2021-01-11
14805,brofund-leo,prize.hoard,LEO,0.21,2021-01-11
14806,brofund-leo,gerber,LEO,0.063,2021-01-11
14807,brofund-leo,coronavirus,LEO,0.006,2021-01-11
14808,brofund-leo,mfblack,LEO,1.337,2021-01-11
14809,brofund-leo,leontr,LEO,0.012,2021-01-11
14810,brofund-leo,themarkymark,LEO,5.058,2021-01-11
14811,brofund-leo,bilpcoin,LEO,0.001,2021-01-11
14812,brofund-leo,camiloferrua,LEO,0.019,2021-01-11
14813,brofund-leo,no-advice,LEO,0.104,2021-01-11
14814,brofund-leo,netaterra,LEO,0.322,2021-01-11
14815,brofund-leo,atma.love,LEO,0.981,2021-01-11
14816,brofund-leo,rarej,LEO,0.015,2021-01-11
14817,brofund-leo,ecosaint,LEO,0.213,2021-01-11
14818,brofund-leo,sharanaithal,LEO,0.115,2021-01-11
14819,brofund-leo,cwow2,LEO,0.021,2021-01-11
14820,brofund-leo,nickyhavey,LEO,0.069,2021-01-11
14821,brofund-leo,joetunex,LEO,0.018,2021-01-11
14822,brofund-leo,wongbraling,LEO,0.001,2021-01-11
14823,brofund-leo,numanbutt,LEO,0.013,2021-01-11
14824,brofund-leo,scooter77,LEO,0.05,2021-01-11
14825,brofund-leo,wenchebakken,LEO,0.001,2021-01-11
14826,brofund-leo,libertycrypto27,LEO,0.007,2021-01-11
14827,brofund-leo,jlsplatts,LEO,0.047,2021-01-11
14828,brofund-leo,richardcrill,LEO,0.756,2021-01-11
14829,brofund-leo,thisismylife,LEO,0.315,2021-01-11
14830,brofund-leo,gungunkrishu,LEO,0.044,2021-01-11
14831,brofund-leo,brofundholdings,LEO,0.011,2021-01-11
14832,brofund-leo,beerlotto,LEO,0.002,2021-01-11
14833,brofund-leo,laradio,LEO,0.006,2021-01-11
14834,brofund-leo,davedickeyyall,LEO,0.015,2021-01-11
14835,brofund-leo,steemonboarder,LEO,0.003,2021-01-11
14836,brofund-leo,adambarratt,LEO,0.015,2021-01-11
14837,brofund-leo,adhammer,LEO,0.331,2021-01-11
14838,brofund-leo,shebe,LEO,0.002,2021-01-11
14839,brofund-leo,thelogicaldude,LEO,0.012,2021-01-11
