,from,to,symbol,quantity,date
444,he-indexrewards,deepresearch,WEED,0.001,2021-01-01
445,he-indexrewards,russellstockley,WEED,0.001,2021-01-01
446,he-indexrewards,steemychicken1,WEED,0.001,2021-01-01
447,he-indexrewards,srmallara,WEED,0.001,2021-01-01
448,he-indexrewards,curtawakening,WEED,0.001,2021-01-01
449,he-indexrewards,shanibeer,WEED,0.001,2021-01-01
450,he-indexrewards,he-index,NEOXAG,0.023,2021-01-02
451,he-indexrewards,he-indexadmin,NEOXAG,0.011,2021-01-02
452,he-indexrewards,blainjones,NEOXAG,0.005,2021-01-02
453,he-indexrewards,jongolson,NEOXAG,0.005,2021-01-02
454,he-indexrewards,achim03,NEOXAG,0.002,2021-01-02
455,he-indexrewards,jk6276,NEOXAG,0.017,2021-01-02
456,he-indexrewards,jongolson,NEOXAG,0.017,2021-01-02
457,he-indexrewards,blainjones,NEOXAG,0.017,2021-01-02
458,he-indexrewards,mcoinz79,NEOXAG,0.013,2021-01-02
459,he-indexrewards,torrey.blog,NEOXAG,0.009,2021-01-02
460,he-indexrewards,chmoen,NEOXAG,0.009,2021-01-02
461,he-indexrewards,taskmaster4450,NEOXAG,0.008,2021-01-02
462,he-indexrewards,elianaicgomes,NEOXAG,0.006,2021-01-02
463,he-indexrewards,tandara,NEOXAG,0.006,2021-01-02
464,he-indexrewards,potpourry,NEOXAG,0.004,2021-01-02
465,he-indexrewards,fbslo,NEOXAG,0.004,2021-01-02
466,he-indexrewards,myvest,NEOXAG,0.004,2021-01-02
467,he-indexrewards,shmoogleosukami,NEOXAG,0.003,2021-01-02
468,he-indexrewards,silverstackeruk,NEOXAG,0.003,2021-01-02
469,he-indexrewards,ericburgoyne,NEOXAG,0.002,2021-01-02
470,he-indexrewards,blue.rabbit,NEOXAG,0.002,2021-01-02
471,he-indexrewards,dera123,NEOXAG,0.002,2021-01-02
472,he-indexrewards,hirohurl,NEOXAG,0.002,2021-01-02
473,he-indexrewards,brofundholdings,NEOXAG,0.002,2021-01-02
474,he-indexrewards,marfonso,NEOXAG,0.002,2021-01-02
475,he-indexrewards,deepresearch,NEOXAG,0.002,2021-01-02
476,he-indexrewards,russellstockley,NEOXAG,0.002,2021-01-02
477,he-indexrewards,steemychicken1,NEOXAG,0.002,2021-01-02
478,he-indexrewards,srmallara,NEOXAG,0.002,2021-01-02
479,he-indexrewards,curtawakening,NEOXAG,0.001,2021-01-02
480,he-indexrewards,niallon11,NEOXAG,0.001,2021-01-02
481,he-indexrewards,shanibeer,NEOXAG,0.001,2021-01-02
482,he-indexrewards,partitura,NEOXAG,0.001,2021-01-02
483,he-indexrewards,shitsignals,NEOXAG,0.001,2021-01-02
484,he-indexrewards,freesinger,NEOXAG,0.001,2021-01-02
485,he-indexrewards,dfacademy,NEOXAG,0.001,2021-01-02
486,he-indexrewards,leosoph,NEOXAG,0.001,2021-01-02
487,he-indexrewards,rmsadkri,NEOXAG,0.001,2021-01-02
488,he-indexrewards,jeffjagoe,NEOXAG,0.001,2021-01-02
489,he-indexrewards,knowhow92,NEOXAG,0.001,2021-01-02
490,he-indexrewards,oldmans,NEOXAG,0.001,2021-01-02
491,he-indexrewards,anthonypslate,NEOXAG,0.001,2021-01-02
492,he-indexrewards,mytechtrail,NEOXAG,0.001,2021-01-02
493,he-indexrewards,jznsamuel,NEOXAG,0.001,2021-01-02
494,he-indexrewards,cwow2,NEOXAG,0.001,2021-01-02
495,he-indexrewards,thelogicaldude,NEOXAG,0.001,2021-01-02
496,he-indexrewards,sn0n,NEOXAG,0.001,2021-01-02
497,he-indexrewards,dkid14,NEOXAG,0.001,2021-01-02
498,he-indexrewards,road2nowhere,NEOXAG,0.001,2021-01-02
499,he-indexrewards,scooter77,NEOXAG,0.001,2021-01-02
500,he-indexrewards,salexa5,NEOXAG,0.001,2021-01-02
501,he-indexrewards,lammbock,NEOXAG,0.001,2021-01-02
502,he-indexrewards,rezoanulv.sports,NEOXAG,0.001,2021-01-02
503,he-indexrewards,jangle,NEOXAG,0.001,2021-01-02
504,he-indexrewards,he-index,SIM,2.547,2021-01-02
505,he-indexrewards,he-indexadmin,SIM,1.273,2021-01-02
506,he-indexrewards,blainjones,SIM,0.509,2021-01-02
507,he-indexrewards,jongolson,SIM,0.509,2021-01-02
508,he-indexrewards,achim03,SIM,0.255,2021-01-02
509,he-indexrewards,jk6276,SIM,1.898,2021-01-02
510,he-indexrewards,jongolson,SIM,1.868,2021-01-02
511,he-indexrewards,blainjones,SIM,1.866,2021-01-02
512,he-indexrewards,mcoinz79,SIM,1.406,2021-01-02
513,he-indexrewards,torrey.blog,SIM,1.024,2021-01-02
514,he-indexrewards,chmoen,SIM,1.024,2021-01-02
515,he-indexrewards,taskmaster4450,SIM,0.936,2021-01-02
516,he-indexrewards,elianaicgomes,SIM,0.683,2021-01-02
517,he-indexrewards,tandara,SIM,0.643,2021-01-02
518,he-indexrewards,potpourry,SIM,0.493,2021-01-02
519,he-indexrewards,fbslo,SIM,0.446,2021-01-02
520,he-indexrewards,myvest,SIM,0.402,2021-01-02
521,he-indexrewards,shmoogleosukami,SIM,0.319,2021-01-02
522,he-indexrewards,silverstackeruk,SIM,0.301,2021-01-02
523,he-indexrewards,ericburgoyne,SIM,0.267,2021-01-02
524,he-indexrewards,blue.rabbit,SIM,0.259,2021-01-02
525,he-indexrewards,dera123,SIM,0.244,2021-01-02
526,he-indexrewards,hirohurl,SIM,0.241,2021-01-02
527,he-indexrewards,brofundholdings,SIM,0.227,2021-01-02
528,he-indexrewards,marfonso,SIM,0.201,2021-01-02
529,he-indexrewards,deepresearch,SIM,0.201,2021-01-02
530,he-indexrewards,russellstockley,SIM,0.196,2021-01-02
531,he-indexrewards,steemychicken1,SIM,0.194,2021-01-02
532,he-indexrewards,srmallara,SIM,0.175,2021-01-02
533,he-indexrewards,curtawakening,SIM,0.158,2021-01-02
534,he-indexrewards,niallon11,SIM,0.157,2021-01-02
535,he-indexrewards,shanibeer,SIM,0.157,2021-01-02
536,he-indexrewards,partitura,SIM,0.120,2021-01-02
537,he-indexrewards,abrockman,SIM,0.120,2021-01-02
538,he-indexrewards,shitsignals,SIM,0.120,2021-01-02
539,he-indexrewards,freesinger,SIM,0.120,2021-01-02
540,he-indexrewards,dfacademy,SIM,0.120,2021-01-02
541,he-indexrewards,leosoph,SIM,0.114,2021-01-02
542,he-indexrewards,discohedge,SIM,0.110,2021-01-02
543,he-indexrewards,rmsadkri,SIM,0.110,2021-01-02
544,he-indexrewards,jeffjagoe,SIM,0.110,2021-01-02
545,he-indexrewards,knowhow92,SIM,0.107,2021-01-02
546,he-indexrewards,oldmans,SIM,0.104,2021-01-02
547,he-indexrewards,alokkumar121,SIM,0.102,2021-01-02
548,he-indexrewards,anthonypslate,SIM,0.100,2021-01-02
549,he-indexrewards,mytechtrail,SIM,0.100,2021-01-02
550,he-indexrewards,jznsamuel,SIM,0.092,2021-01-02
551,he-indexrewards,cwow2,SIM,0.085,2021-01-02
552,he-indexrewards,thelogicaldude,SIM,0.084,2021-01-02
553,he-indexrewards,sn0n,SIM,0.084,2021-01-02
554,he-indexrewards,dkid14,SIM,0.081,2021-01-02
555,he-indexrewards,road2nowhere,SIM,0.080,2021-01-02
556,he-indexrewards,scooter77,SIM,0.080,2021-01-02
557,he-indexrewards,salexa5,SIM,0.080,2021-01-02
558,he-indexrewards,lammbock,SIM,0.066,2021-01-02
559,he-indexrewards,rezoanulv.sports,SIM,0.057,2021-01-02
560,he-indexrewards,jangle,SIM,0.056,2021-01-02
561,he-indexrewards,ervin-lemark,SIM,0.055,2021-01-02
562,he-indexrewards,uyobong.venture,SIM,0.054,2021-01-02
563,he-indexrewards,elizabetamt,SIM,0.052,2021-01-02
564,he-indexrewards,paxjulia,SIM,0.049,2021-01-02
565,he-indexrewards,ecuaminte,SIM,0.048,2021-01-02
566,he-indexrewards,netaterra,SIM,0.047,2021-01-02
567,he-indexrewards,lisamgentile1961,SIM,0.045,2021-01-02
568,he-indexrewards,fiberfrau,SIM,0.044,2021-01-02
569,he-indexrewards,filotasriza3,SIM,0.043,2021-01-02
570,he-indexrewards,gungunkrishu,SIM,0.042,2021-01-02
571,he-indexrewards,rarej,SIM,0.041,2021-01-02
572,he-indexrewards,nikoleondas,SIM,0.040,2021-01-02
573,he-indexrewards,enginewitty,SIM,0.040,2021-01-02
574,he-indexrewards,coyotelation,SIM,0.040,2021-01-02
575,he-indexrewards,roger.remix,SIM,0.040,2021-01-02
576,he-indexrewards,adambarratt,SIM,0.040,2021-01-02
577,he-indexrewards,inertia,SIM,0.040,2021-01-02
578,he-indexrewards,forykw,SIM,0.040,2021-01-02
579,he-indexrewards,nathanmars,SIM,0.040,2021-01-02
580,he-indexrewards,pardinus,SIM,0.040,2021-01-02
581,he-indexrewards,pm522przemek,SIM,0.037,2021-01-02
582,he-indexrewards,steliosfan,SIM,0.036,2021-01-02
583,he-indexrewards,melinda010100,SIM,0.035,2021-01-02
584,he-indexrewards,okean123,SIM,0.035,2021-01-02
585,he-indexrewards,ghcamry,SIM,0.035,2021-01-02
586,he-indexrewards,trincowski,SIM,0.034,2021-01-02
587,he-indexrewards,cryptomaniacsgr,SIM,0.033,2021-01-02
588,he-indexrewards,cryptocanny,SIM,0.032,2021-01-02
589,he-indexrewards,drax,SIM,0.031,2021-01-02
590,he-indexrewards,successchar,SIM,0.030,2021-01-02
591,he-indexrewards,maddogmike,SIM,0.029,2021-01-02
592,he-indexrewards,andrewn,SIM,0.027,2021-01-02
593,he-indexrewards,bozz,SIM,0.026,2021-01-02
594,he-indexrewards,sumatranate,SIM,0.026,2021-01-02
595,he-indexrewards,familyhistory,SIM,0.025,2021-01-02
596,he-indexrewards,miketr,SIM,0.024,2021-01-02
597,he-indexrewards,investinthefutur,SIM,0.024,2021-01-02
598,he-indexrewards,starstrings01,SIM,0.024,2021-01-02
599,he-indexrewards,theroad2freedom,SIM,0.024,2021-01-02
600,he-indexrewards,drax.leo,SIM,0.024,2021-01-02
601,he-indexrewards,bitandi,SIM,0.022,2021-01-02
602,he-indexrewards,ammonite,SIM,0.021,2021-01-02
603,he-indexrewards,nedred,SIM,0.020,2021-01-02
604,he-indexrewards,katerinaramm,SIM,0.020,2021-01-02
605,he-indexrewards,imfarhad,SIM,0.020,2021-01-02
606,he-indexrewards,iamraincrystal,SIM,0.020,2021-01-02
607,he-indexrewards,honeysaver,SIM,0.020,2021-01-02
608,he-indexrewards,achim03,SIM,0.020,2021-01-02
609,he-indexrewards,metzli,SIM,0.020,2021-01-02
610,he-indexrewards,victor-alexander,SIM,0.019,2021-01-02
611,he-indexrewards,eirik,SIM,0.016,2021-01-02
612,he-indexrewards,cmplxty,SIM,0.016,2021-01-02
613,he-indexrewards,jimre1,SIM,0.014,2021-01-02
614,he-indexrewards,cryptictruth,SIM,0.013,2021-01-02
615,he-indexrewards,thahodler,SIM,0.013,2021-01-02
616,he-indexrewards,academialibertad,SIM,0.012,2021-01-02
617,he-indexrewards,gadrian,SIM,0.012,2021-01-02
618,he-indexrewards,mawit07,SIM,0.010,2021-01-02
619,he-indexrewards,tomhall,SIM,0.010,2021-01-02
620,he-indexrewards,khan.dayyanz,SIM,0.010,2021-01-02
621,he-indexrewards,txrose,SIM,0.010,2021-01-02
622,he-indexrewards,ctpsb,SIM,0.009,2021-01-02
623,he-indexrewards,ykretz,SIM,0.009,2021-01-02
624,he-indexrewards,hatoto,SIM,0.008,2021-01-02
625,he-indexrewards,bilpcoin,SIM,0.008,2021-01-02
626,he-indexrewards,jasonbu,SIM,0.008,2021-01-02
627,he-indexrewards,r1s2g3,SIM,0.008,2021-01-02
628,he-indexrewards,phusionphil,SIM,0.008,2021-01-02
629,he-indexrewards,ph1102,SIM,0.007,2021-01-02
630,he-indexrewards,stolas,SIM,0.007,2021-01-02
631,he-indexrewards,bashadow,SIM,0.006,2021-01-02
632,he-indexrewards,the-mister7,SIM,0.005,2021-01-02
633,he-indexrewards,atomcollector,SIM,0.005,2021-01-02
634,he-indexrewards,ybanezkim26,SIM,0.005,2021-01-02
635,he-indexrewards,tanzofett,SIM,0.004,2021-01-02
636,he-indexrewards,guurry123,SIM,0.004,2021-01-02
637,he-indexrewards,foodiesunite,SIM,0.004,2021-01-02
638,he-indexrewards,kiokizz,SIM,0.004,2021-01-02
639,he-indexrewards,johnspalding,SIM,0.004,2021-01-02
640,he-indexrewards,risingstar2,SIM,0.004,2021-01-02
641,he-indexrewards,monsterbuster,SIM,0.003,2021-01-02
642,he-indexrewards,anderssinho,SIM,0.003,2021-01-02
643,he-indexrewards,adysscheryl,SIM,0.002,2021-01-02
644,he-indexrewards,shaidon,SIM,0.002,2021-01-02
645,he-indexrewards,chubb149,SIM,0.002,2021-01-02
646,he-indexrewards,mejiasclaudia,SIM,0.002,2021-01-02
647,he-indexrewards,sevenoh-fiveoh,SIM,0.002,2021-01-02
648,he-indexrewards,elbrava,SIM,0.002,2021-01-02
649,he-indexrewards,preparedwombat,SIM,0.002,2021-01-02
650,he-indexrewards,bilpcoinbpc,SIM,0.002,2021-01-02
651,he-indexrewards,jocieprosza,SIM,0.001,2021-01-02
652,he-indexrewards,whitelightxpress,SIM,0.001,2021-01-02
653,he-indexrewards,viniciotricolor,SIM,0.001,2021-01-02
654,he-indexrewards,jacoalberts,SIM,0.001,2021-01-02
655,he-indexrewards,turnmeondeadman,SIM,0.001,2021-01-02
656,he-indexrewards,quinnertronics,SIM,0.001,2021-01-02
657,he-indexrewards,teenagecrypto,SIM,0.001,2021-01-02
658,he-indexrewards,invest4free,SIM,0.001,2021-01-02
659,he-indexrewards,sk1920,SIM,0.001,2021-01-02
660,he-indexrewards,he-index,LEO,0.007,2021-01-02
661,he-indexrewards,he-indexadmin,LEO,0.004,2021-01-02
662,he-indexrewards,blainjones,LEO,0.001,2021-01-02
663,he-indexrewards,jongolson,LEO,0.001,2021-01-02
664,he-indexrewards,achim03,LEO,0.001,2021-01-02
665,he-indexrewards,jk6276,LEO,0.005,2021-01-02
666,he-indexrewards,jongolson,LEO,0.005,2021-01-02
667,he-indexrewards,blainjones,LEO,0.005,2021-01-02
668,he-indexrewards,mcoinz79,LEO,0.004,2021-01-02
669,he-indexrewards,torrey.blog,LEO,0.003,2021-01-02
670,he-indexrewards,chmoen,LEO,0.003,2021-01-02
671,he-indexrewards,taskmaster4450,LEO,0.003,2021-01-02
672,he-indexrewards,elianaicgomes,LEO,0.002,2021-01-02
673,he-indexrewards,tandara,LEO,0.002,2021-01-02
674,he-indexrewards,potpourry,LEO,0.001,2021-01-02
675,he-indexrewards,fbslo,LEO,0.001,2021-01-02
676,he-indexrewards,myvest,LEO,0.001,2021-01-02
677,he-indexrewards,shmoogleosukami,LEO,0.001,2021-01-02
678,he-indexrewards,silverstackeruk,LEO,0.001,2021-01-02
679,he-indexrewards,ericburgoyne,LEO,0.001,2021-01-02
680,he-indexrewards,blue.rabbit,LEO,0.001,2021-01-02
681,he-indexrewards,dera123,LEO,0.001,2021-01-02
682,he-indexrewards,hirohurl,LEO,0.001,2021-01-02
683,he-indexrewards,brofundholdings,LEO,0.001,2021-01-02
684,he-indexrewards,marfonso,LEO,0.001,2021-01-02
685,he-indexrewards,deepresearch,LEO,0.001,2021-01-02
686,he-indexrewards,russellstockley,LEO,0.001,2021-01-02
687,he-indexrewards,steemychicken1,LEO,0.001,2021-01-02
688,he-indexrewards,he-index,PAL,0.059,2021-01-02
689,he-indexrewards,he-indexadmin,PAL,0.030,2021-01-02
690,he-indexrewards,blainjones,PAL,0.012,2021-01-02
691,he-indexrewards,jongolson,PAL,0.012,2021-01-02
692,he-indexrewards,achim03,PAL,0.006,2021-01-02
693,he-indexrewards,jk6276,PAL,0.044,2021-01-02
694,he-indexrewards,jongolson,PAL,0.044,2021-01-02
695,he-indexrewards,blainjones,PAL,0.043,2021-01-02
696,he-indexrewards,mcoinz79,PAL,0.033,2021-01-02
697,he-indexrewards,torrey.blog,PAL,0.024,2021-01-02
698,he-indexrewards,chmoen,PAL,0.024,2021-01-02
699,he-indexrewards,taskmaster4450,PAL,0.022,2021-01-02
700,he-indexrewards,elianaicgomes,PAL,0.016,2021-01-02
701,he-indexrewards,tandara,PAL,0.015,2021-01-02
702,he-indexrewards,potpourry,PAL,0.011,2021-01-02
703,he-indexrewards,fbslo,PAL,0.010,2021-01-02
704,he-indexrewards,myvest,PAL,0.009,2021-01-02
705,he-indexrewards,shmoogleosukami,PAL,0.007,2021-01-02
706,he-indexrewards,silverstackeruk,PAL,0.007,2021-01-02
707,he-indexrewards,blue.rabbit,PAL,0.006,2021-01-02
708,he-indexrewards,dera123,PAL,0.006,2021-01-02
709,he-indexrewards,hirohurl,PAL,0.006,2021-01-02
710,he-indexrewards,brofundholdings,PAL,0.005,2021-01-02
711,he-indexrewards,marfonso,PAL,0.005,2021-01-02
712,he-indexrewards,deepresearch,PAL,0.005,2021-01-02
713,he-indexrewards,russellstockley,PAL,0.005,2021-01-02
714,he-indexrewards,steemychicken1,PAL,0.005,2021-01-02
715,he-indexrewards,srmallara,PAL,0.004,2021-01-02
716,he-indexrewards,curtawakening,PAL,0.004,2021-01-02
717,he-indexrewards,niallon11,PAL,0.004,2021-01-02
718,he-indexrewards,shanibeer,PAL,0.004,2021-01-02
719,he-indexrewards,partitura,PAL,0.003,2021-01-02
720,he-indexrewards,abrockman,PAL,0.003,2021-01-02
721,he-indexrewards,shitsignals,PAL,0.003,2021-01-02
722,he-indexrewards,freesinger,PAL,0.003,2021-01-02
723,he-indexrewards,dfacademy,PAL,0.003,2021-01-02
724,he-indexrewards,leosoph,PAL,0.003,2021-01-02
725,he-indexrewards,discohedge,PAL,0.003,2021-01-02
726,he-indexrewards,rmsadkri,PAL,0.003,2021-01-02
727,he-indexrewards,jeffjagoe,PAL,0.003,2021-01-02
728,he-indexrewards,knowhow92,PAL,0.003,2021-01-02
729,he-indexrewards,oldmans,PAL,0.002,2021-01-02
730,he-indexrewards,alokkumar121,PAL,0.002,2021-01-02
731,he-indexrewards,anthonypslate,PAL,0.002,2021-01-02
732,he-indexrewards,mytechtrail,PAL,0.002,2021-01-02
733,he-indexrewards,jznsamuel,PAL,0.002,2021-01-02
734,he-indexrewards,cwow2,PAL,0.002,2021-01-02
735,he-indexrewards,thelogicaldude,PAL,0.002,2021-01-02
736,he-indexrewards,sn0n,PAL,0.002,2021-01-02
737,he-indexrewards,dkid14,PAL,0.002,2021-01-02
738,he-indexrewards,road2nowhere,PAL,0.002,2021-01-02
739,he-indexrewards,scooter77,PAL,0.002,2021-01-02
740,he-indexrewards,salexa5,PAL,0.002,2021-01-02
741,he-indexrewards,lammbock,PAL,0.002,2021-01-02
742,he-indexrewards,rezoanulv.sports,PAL,0.001,2021-01-02
743,he-indexrewards,jangle,PAL,0.001,2021-01-02
744,he-indexrewards,ervin-lemark,PAL,0.001,2021-01-02
745,he-indexrewards,uyobong.venture,PAL,0.001,2021-01-02
746,he-indexrewards,elizabetamt,PAL,0.001,2021-01-02
747,he-indexrewards,paxjulia,PAL,0.001,2021-01-02
748,he-indexrewards,ecuaminte,PAL,0.001,2021-01-02
749,he-indexrewards,netaterra,PAL,0.001,2021-01-02
750,he-indexrewards,lisamgentile1961,PAL,0.001,2021-01-02
751,he-indexrewards,fiberfrau,PAL,0.001,2021-01-02
752,he-indexrewards,filotasriza3,PAL,0.001,2021-01-02
753,he-indexrewards,gungunkrishu,PAL,0.001,2021-01-02
754,he-indexrewards,rarej,PAL,0.001,2021-01-02
755,he-indexrewards,nikoleondas,PAL,0.001,2021-01-02
756,he-indexrewards,enginewitty,PAL,0.001,2021-01-02
757,he-indexrewards,coyotelation,PAL,0.001,2021-01-02
758,he-indexrewards,adambarratt,PAL,0.001,2021-01-02
759,he-indexrewards,inertia,PAL,0.001,2021-01-02
760,he-indexrewards,forykw,PAL,0.001,2021-01-02
761,he-indexrewards,nathanmars,PAL,0.001,2021-01-02
762,he-indexrewards,pardinus,PAL,0.001,2021-01-02
763,he-indexrewards,pm522przemek,PAL,0.001,2021-01-02
764,he-indexrewards,steliosfan,PAL,0.001,2021-01-02
765,he-indexrewards,melinda010100,PAL,0.001,2021-01-02
766,he-indexrewards,okean123,PAL,0.001,2021-01-02
767,he-indexrewards,ghcamry,PAL,0.001,2021-01-02
768,he-indexrewards,trincowski,PAL,0.001,2021-01-02
769,he-indexrewards,cryptomaniacsgr,PAL,0.001,2021-01-02
770,he-indexrewards,cryptocanny,PAL,0.001,2021-01-02
771,he-indexrewards,drax,PAL,0.001,2021-01-02
772,he-indexrewards,successchar,PAL,0.001,2021-01-02
773,he-indexrewards,maddogmike,PAL,0.001,2021-01-02
774,he-indexrewards,andrewn,PAL,0.001,2021-01-02
775,he-indexrewards,bozz,PAL,0.001,2021-01-02
776,he-indexrewards,sumatranate,PAL,0.001,2021-01-02
777,he-indexrewards,familyhistory,PAL,0.001,2021-01-02
778,he-indexrewards,miketr,PAL,0.001,2021-01-02
779,he-indexrewards,investinthefutur,PAL,0.001,2021-01-02
780,he-indexrewards,starstrings01,PAL,0.001,2021-01-02
781,he-indexrewards,theroad2freedom,PAL,0.001,2021-01-02
782,he-indexrewards,drax.leo,PAL,0.001,2021-01-02
783,he-indexrewards,bitandi,PAL,0.001,2021-01-02
784,he-indexrewards,he-index,NEOXAG,0.028,2021-01-03
785,he-indexrewards,he-indexadmin,NEOXAG,0.014,2021-01-03
786,he-indexrewards,blainjones,NEOXAG,0.006,2021-01-03
787,he-indexrewards,jongolson,NEOXAG,0.006,2021-01-03
788,he-indexrewards,achim03,NEOXAG,0.003,2021-01-03
789,he-indexrewards,jongolson,NEOXAG,0.022,2021-01-03
790,he-indexrewards,jk6276,NEOXAG,0.020,2021-01-03
791,he-indexrewards,blainjones,NEOXAG,0.020,2021-01-03
792,he-indexrewards,mcoinz79,NEOXAG,0.015,2021-01-03
793,he-indexrewards,torrey.blog,NEOXAG,0.011,2021-01-03
794,he-indexrewards,chmoen,NEOXAG,0.011,2021-01-03
795,he-indexrewards,taskmaster4450,NEOXAG,0.010,2021-01-03
796,he-indexrewards,elianaicgomes,NEOXAG,0.007,2021-01-03
797,he-indexrewards,tandara,NEOXAG,0.007,2021-01-03
798,he-indexrewards,onealfa,NEOXAG,0.006,2021-01-03
799,he-indexrewards,potpourry,NEOXAG,0.005,2021-01-03
800,he-indexrewards,fbslo,NEOXAG,0.005,2021-01-03
801,he-indexrewards,shmoogleosukami,NEOXAG,0.003,2021-01-03
802,he-indexrewards,silverstackeruk,NEOXAG,0.003,2021-01-03
803,he-indexrewards,ericburgoyne,NEOXAG,0.003,2021-01-03
804,he-indexrewards,blue.rabbit,NEOXAG,0.003,2021-01-03
805,he-indexrewards,dera123,NEOXAG,0.003,2021-01-03
806,he-indexrewards,hirohurl,NEOXAG,0.003,2021-01-03
807,he-indexrewards,marfonso,NEOXAG,0.002,2021-01-03
808,he-indexrewards,srmallara,NEOXAG,0.002,2021-01-03
809,he-indexrewards,deepresearch,NEOXAG,0.002,2021-01-03
810,he-indexrewards,russellstockley,NEOXAG,0.002,2021-01-03
811,he-indexrewards,steemychicken1,NEOXAG,0.002,2021-01-03
812,he-indexrewards,curtawakening,NEOXAG,0.002,2021-01-03
813,he-indexrewards,shanibeer,NEOXAG,0.002,2021-01-03
814,he-indexrewards,niallon11,NEOXAG,0.002,2021-01-03
815,he-indexrewards,dfacademy,NEOXAG,0.001,2021-01-03
816,he-indexrewards,partitura,NEOXAG,0.001,2021-01-03
817,he-indexrewards,freesinger,NEOXAG,0.001,2021-01-03
818,he-indexrewards,oldmans,NEOXAG,0.001,2021-01-03
819,he-indexrewards,shitsignals,NEOXAG,0.001,2021-01-03
820,he-indexrewards,abrockman,NEOXAG,0.001,2021-01-03
821,he-indexrewards,leosoph,NEOXAG,0.001,2021-01-03
822,he-indexrewards,discohedge,NEOXAG,0.001,2021-01-03
823,he-indexrewards,rmsadkri,NEOXAG,0.001,2021-01-03
824,he-indexrewards,jeffjagoe,NEOXAG,0.001,2021-01-03
825,he-indexrewards,knowhow92,NEOXAG,0.001,2021-01-03
826,he-indexrewards,alokkumar121,NEOXAG,0.001,2021-01-03
827,he-indexrewards,anthonypslate,NEOXAG,0.001,2021-01-03
828,he-indexrewards,mytechtrail,NEOXAG,0.001,2021-01-03
829,he-indexrewards,jznsamuel,NEOXAG,0.001,2021-01-03
830,he-indexrewards,cwow2,NEOXAG,0.001,2021-01-03
831,he-indexrewards,thelogicaldude,NEOXAG,0.001,2021-01-03
832,he-indexrewards,sn0n,NEOXAG,0.001,2021-01-03
833,he-indexrewards,dkid14,NEOXAG,0.001,2021-01-03
834,he-indexrewards,road2nowhere,NEOXAG,0.001,2021-01-03
835,he-indexrewards,salexa5,NEOXAG,0.001,2021-01-03
836,he-indexrewards,scooter77,NEOXAG,0.001,2021-01-03
837,he-indexrewards,lammbock,NEOXAG,0.001,2021-01-03
838,he-indexrewards,elizabetamt,NEOXAG,0.001,2021-01-03
839,he-indexrewards,rezoanulv.sports,NEOXAG,0.001,2021-01-03
840,he-indexrewards,jangle,NEOXAG,0.001,2021-01-03
841,he-indexrewards,ervin-lemark,NEOXAG,0.001,2021-01-03
842,he-indexrewards,uyobong.venture,NEOXAG,0.001,2021-01-03
843,he-indexrewards,paxjulia,NEOXAG,0.001,2021-01-03
844,he-indexrewards,ecuaminte,NEOXAG,0.001,2021-01-03
845,he-indexrewards,netaterra,NEOXAG,0.001,2021-01-03
846,he-indexrewards,he-index,SIM,2.534,2021-01-03
847,he-indexrewards,he-indexadmin,SIM,1.267,2021-01-03
848,he-indexrewards,blainjones,SIM,0.507,2021-01-03
849,he-indexrewards,jongolson,SIM,0.507,2021-01-03
850,he-indexrewards,achim03,SIM,0.253,2021-01-03
851,he-indexrewards,jongolson,SIM,1.993,2021-01-03
852,he-indexrewards,jk6276,SIM,1.829,2021-01-03
853,he-indexrewards,blainjones,SIM,1.798,2021-01-03
854,he-indexrewards,mcoinz79,SIM,1.355,2021-01-03
855,he-indexrewards,torrey.blog,SIM,1.007,2021-01-03
856,he-indexrewards,chmoen,SIM,1.006,2021-01-03
857,he-indexrewards,taskmaster4450,SIM,0.902,2021-01-03
